DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2010,2534283.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2011,2629245.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2012,2642528.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2013,2654681.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2014,2714315.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2015,2753317.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2016,2816907.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2017,2898585.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2018,2933913.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2019,2953979.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2020,2826233.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2021,2940978.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2022,3004851.8,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2023,2988742.3,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2024,2971502.3,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,DE,2025,2969523.9,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,1995,661693.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,1996,678815.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,1997,701799.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,1998,728837.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,1999,760399.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2000,800754.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2001,832550.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2002,854836.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2003,877599.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2004,902190.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2005,932448.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2006,971449.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2007,1010019.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2008,1021165.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2009,987811.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2010,986079.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2011,983599.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2012,956183.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2013,943978.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2014,954184.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2015,987936.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2016,1014168.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2017,1044848.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2018,1070485.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2019,1092668.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2020,973957.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2021,1035148.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2022,1106683.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2023,1135754.0,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,ES,2024,1180136.3,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1975,863863.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1976,895734.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1977,934579.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1978,965941.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1979,995635.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1980,1017364.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1981,1030332.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1982,1054274.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1983,1067965.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1984,1085904.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1985,1102499.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1986,1125933.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1987,1150312.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1988,1202516.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1989,1258775.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1990,1295868.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1991,1312652.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1992,1336428.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1993,1332394.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1994,1359941.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1995,1393474.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1996,1413909.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1997,1449455.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1998,1500483.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,1999,1551763.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2000,1615839.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2001,1646248.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2002,1663180.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2003,1678055.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2004,1729641.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2005,1759754.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2006,1807815.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2007,1855723.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2008,1867466.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2009,1818546.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2010,1851181.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2011,1898098.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2012,1905633.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2013,1921344.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2014,1944394.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2015,1960327.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2016,1973652.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2017,2012239.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2018,2044894.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2019,2087958.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2020,1935601.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2021,2062245.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2022,2123579.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2023,2165946.5,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,FR,2024,2199240.1,p,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,1995,1328497.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,1996,1346640.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,1997,1368860.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,1998,1391327.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,1999,1413451.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2000,1468369.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2001,1496528.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2002,1502174.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2003,1502784.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2004,1527678.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2005,1539666.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2006,1569461.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2007,1594465.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2008,1581307.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2009,1493875.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2010,1520876.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2011,1532774.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2012,1489492.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2013,1467058.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2014,1466038.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2015,1479703.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2016,1499932.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2017,1527570.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2018,1542715.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2019,1553556.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2020,1424636.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2021,1552357.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2022,1629040.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2023,1644887.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,IT,2024,1655895.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,1995,417786.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,1996,430815.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,1997,449683.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,1998,470395.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,1999,492853.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2000,514746.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2001,526871.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2002,528026.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2003,528347.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2004,539466.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2005,550620.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2006,569618.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2007,592296.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2008,606758.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2009,586635.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2010,595366.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2011,607993.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2012,603486.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2013,605716.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2014,615732.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2015,627626.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2016,641713.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2017,659593.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2018,674181.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2019,690299.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2020,662526.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2021,706817.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2022,746961.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2023,742804.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,NL,2024,750946.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,1995,178627.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,1996,188536.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,1997,199293.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,1998,208140.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,1999,217419.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2000,227027.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2001,230048.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2002,234226.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2003,242055.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2004,255182.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2005,263135.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2006,279394.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2007,298390.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2008,310782.7,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2009,319754.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2010,329714.2,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2011,346844.4,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2012,351499.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2013,353633.3,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2014,367177.6,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2015,383948.8,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2016,395074.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2017,414860.0,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2018,440755.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2019,460502.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2020,451014.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2021,480914.1,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2022,507152.5,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2023,513764.9,,
ESTAT:NAMA_10_A10(1.0),28/01/26 11:00:00,A,CLV15_MEUR,TOTAL,B1G,PL,2024,524407.4,,
